Id,Title,Merchant,Categories,Description,Terms,Coupon Code,URL,Status,Start Date,End Date,Offer Added At,Image URL,Campaign ID,Campaign Name
127637,Furniture Sale: Up to 70% Off + Extra Rs.1000 Off,Pepperfry,Sports,"Amazing furniture discounts of up to 70%.Apply the code for an additional Rs.1000 off on purchases over Rs.4999.This deal is open to all shoppers.Explore the site now for more details and styles to choose from.
",,FASHION1K,https://linksredirect.com/?pub_id=203477&url=https://www.pepperfry.com/,live,2026-08-21,2026-09-30,21/08/2026,https://cdn0.cuelinks.com/campaigns/107/original/logo20250811-2184298-1qs9p3m.jpg?1754903940,107,Pepperfry
127646,Mirrors Up to 70% Off!,Pepperfry,"Sports,Home & Kitchen",Don't miss out on stunning mirrors at amazing prices—up to 70% off!Select from an array of gorgeous designs to fit any room.Everyone can take advantage of these enticing savings!Visit our website and discover your perfect mirror today!,,"",https://linksredirect.com/?pub_id=203477&url=https://www.pepperfry.com/category/mirrors.html,live,2026-08-21,2026-09-30,21/08/2026,https://cdn0.cuelinks.com/campaigns/107/original/logo20250811-2184298-1qs9p3m.jpg?1754903940,107,Pepperfry
127693,Exclusive Deal: Snag Rs. 400 Off on Comet Casual Shoes Today!,Myntra,Fashion,Take advantage of amazing discounts on Comet Casual Shoes.Starting from only Rs. 4299.Apply the coupon for a Flat Rs. 400 discount.Enjoy complimentary shipping on your purchase!,,COMET400,https://linksredirect.com/?pub_id=203477&url=https://www.myntra.com/myntra?f=Coupons:COMET400_129582,live,2026-08-24,2026-12-31,24/08/2026,https://cdn0.cuelinks.com/campaigns/101/original/myntra.jpg?1613124982,101,Myntra
127694,Unbelievable Offer: Women's Kurtis from Rs. 987 + Snag an Extra Rs. 100 Off Today!,Myntra,Fashion,Revamp your wardrobe with a beautiful selection of women's kurtis.Starting at Rs. 987 – shop for trendy styles on a budget!Unlock an additional Rs. 100 discount with a coupon.Browse through 500+ collections and find your favorite design now!,,TRYNEWHOUSEOFKARI,https://linksredirect.com/?pub_id=203477&url=https://www.myntra.com/myntra?f=Coupons:TRYNEWHOUSEOFKARI_135022,live,2026-08-24,2026-09-27,24/08/2026,https://cdn0.cuelinks.com/campaigns/101/original/myntra.jpg?1613124982,101,Myntra
127695,"Save 15% on Delightful Mothercare Kids’ Styles, Shop Now!",Myntra,Fashion,Take advantage of a fantastic Flat 15% Off on a wide range of Mothercare kids' clothing items.Browse and shop on Myntra’s convenient website or mobile site.A minimum purchase of Rs. 1499 is necessary to enjoy this discount.Shop your favorites before they're gone!,,MTC15,https://linksredirect.com/?pub_id=203477&url=https://www.myntra.com/myntra?f=Coupons:MTC15_132179,live,2026-08-24,2026-12-31,24/08/2026,https://cdn0.cuelinks.com/campaigns/101/original/myntra.jpg?1613124982,101,Myntra
127704,Snag Amazing Men’s Trousers at Up to 75% Off!,Decathlon,Sports,Shop our diverse collection of men's trousers and enjoy up to 75% savings!Open to everyone—new guests and returning fans!Starting as low as Rs. 499!Explore a complete range of sizes available!,,"",https://linksredirect.com/?pub_id=203477&url=https://www.decathlon.in/shop/Apparels-store,live,2026-08-24,2026-12-31,24/08/2026,https://cdn0.cuelinks.com/campaigns/4283/original/2494_cbe9eC7A.png?1681821491,4283,Decathlon SG
127705,Freshen Up with the Newly Launched Laani Deodorant Sticks from Rs. 795!,Nykaa,"Food & Grocery,Entertainment,Services",Discover the latest Laani Deodorant Sticks now on NykaaStarting price is only Rs. 795Order now before they're gone!Transform your fragrance experience!,,"",https://linksredirect.com/?pub_id=203477&url=https://www.nykaa.com/brands/laani/c/109281?transaction_id=af417f8dfea8ae769c3ec0c5e0efd486&intcmp=nykaa:hp:desktop-homepage:default:Brand_Gold_Takeover_Banner:CAROUSEL_V2:13:laani:109281:af417f8dfea8ae769c3ec0c5e0efd486,live,2026-08-24,2026-09-30,24/08/2026,https://cdn0.cuelinks.com/uploads/images/Placeholder-Campaign.png,64924,Nykaa
127718,Save Big – 22% Off on Your First Month of Washing Machine Rent!,Furlenco,Home & Kitchen,Kickstart your rental with 22% off your first monthEnter the promo code to claim savings up to Rs. 1100Applicable exclusively for washing machinesRenting requires a minimum spend of Rs. 399,,WASH22OFF,https://linksredirect.com/?pub_id=203477&url=https://www.furlenco.com/mumbai/washing-machine-on-rent?collectionType=CATEGORY_RENT,live,2026-08-24,2026-09-30,24/08/2026,https://cdn0.cuelinks.com/campaigns/3705/original/Furlenco-logo.png?1540902030,3705,Furlenco
127719,Get Rs. 100 Off Your First Month's Water Purifier Rental!,Furlenco,Home & Kitchen,Claim a fantastic Rs. 100 off your initial month’s rent on any water purifier.Simply rent online to unlock this savings opportunity!Discount valid on a minimum order of Rs. 299.Applicable for all users—hurry and secure yours!,,WP100OFF,https://linksredirect.com/?pub_id=203477&url=https://www.furlenco.com/mumbai/water-purifier-on-rent?collectionType=CATEGORY_RENT,live,2026-08-24,2026-10-10,24/08/2026,https://cdn0.cuelinks.com/campaigns/3705/original/Furlenco-logo.png?1540902030,3705,Furlenco
127729,"Limited Time Offer: Bandhani Kurtas for Men, Up to 80% Off!",Flipkart,"Health & Beauty,Services",Shop trendy Bandhani Kurtas for men with discounts reaching 80%!Starting at an incredible Rs.269—hurry!Everyone can take advantage of this fantastic offer.Visit now to explore exclusive styles and deals tailored for you!,,"",https://linksredirect.com/?pub_id=203477&url=https://www.flipkart.com/clothing-and-accessories/kurtas-ethnic-sets-and-bottoms/~cs-k1giwa8if3/pr?sid=clo%2Ccfv&collection-tab-name=Bandhani&pageCriteria=default&param=336787898989&BU=LifeStyle,live,2026-08-25,2026-11-30,25/08/2026,https://cdn0.cuelinks.com/campaigns/1/original/Flipkart_store_logo.jpeg?1716525370,1,Flipkart
127731,Grab Heavy Chandbaalis for Women – Discounts Up to 85%!,Flipkart,Electronics,Find beautiful heavy Chandbaalis starting at just Rs.173!Take advantage of up to 85% off on select styles!This deal is for everyone – don’t let it pass you by!Check out our collection online and pick your favorites today!,,"",https://linksredirect.com/?pub_id=203477&url=https://www.flipkart.com/earrings/~cs-6sqiiqayt5/pr?sid=mcr%2C96v%2Ck9d&collection-tab-name=Chandbaalis&param=55555555&BU=LifeStyle,live,2026-08-25,2026-10-31,25/08/2026,https://cdn0.cuelinks.com/campaigns/1/original/Flipkart_store_logo.jpeg?1716525370,1,Flipkart
127732,"Samsung Smartwatches: Watch 9 & Ultra 2 From Rs. 38,999!",Flipkart,Travel,"Experience the Samsung Watch 9 and Ultra 2, starting at an exciting Rs. 38,999!This offer is open to all shoppers.Dive into the newest smartwatches at great value.Visit us today for more details on this deal!
",,"",https://linksredirect.com/?pub_id=203477&url=https://www.flipkart.com/wearable-smart-devices/~cs-hth2im5s5u/pr?sid=ajy&collection-tab-name=Samsung+Watch+9+And+Ultra+2&sort=price_asc&p%5B%5D=facets.availability%255B%255D%3DExclude%2BOut%2Bof%2BStock&param=2763&BU=CoreElectronics,live,2026-08-25,2026-11-30,25/08/2026,https://cdn0.cuelinks.com/campaigns/1/original/Flipkart_store_logo.jpeg?1716525370,1,Flipkart
127746,Grab 8% Off 3X Metabolic ACV + Get Rs.100 Discount + 5% Vital Cash Rewards,Hkvitals,"Food & Grocery,Entertainment,Services","Grab 8% discount when you buy 3X Metabolic ACV!Claim a flat Rs.100 off your purchase.Earn 5% Vital Cash with your order!Applicable for all users. Discover full details on our site!
",,TABX,https://linksredirect.com/?pub_id=203477&url=https://www.hkvitals.com/sale/3x-metabolic-acv,live,2026-08-25,2026-09-30,25/08/2026,https://cdn0.cuelinks.com/campaigns/4486/original/New_Project_-_2021-08-05T170551.551_%281%29.png?1628163430,4486,Hkvitals
127761,Vacuum Cleaner Offers: Save Up to 86% + Extra Savings!,Croma Retail,Others,"Discover fabulous savings with vacuum cleaners at up to 86% off!Claim an extra discount worth up to Rs. 3,000.Bank and UPI discounts give you an extra Rs. 2,000 off.Take advantage of this offer now—check our site for more!
",,"",https://linksredirect.com/?pub_id=203477&url=https://www.croma.com/home-appliances/vacuum-cleaners/c/50,live,2026-08-25,2026-09-30,25/08/2026,https://cdn0.cuelinks.com/campaigns/201/original/Croma_TATA_with_guideline.jpg?1662727302,201,Croma Retail
127777,Amazing Deals on Electric Chimneys: Save Up to 55% + Extra Rs.800 Off!,Croma Retail,Electronics,"Take advantage of up to 55% off on a wide selection of electric chimneys.Receive an additional savings of up to Rs.800.Prices kick off from Rs.4,499!Explore our online store to grab this fantastic offer now!",,"",https://linksredirect.com/?pub_id=203477&url=https://www.croma.com/kitchen-appliances/electric-chimneys/c/799,live,2026-08-25,2026-09-25,25/08/2026,https://cdn0.cuelinks.com/campaigns/201/original/Croma_TATA_with_guideline.jpg?1662727302,201,Croma Retail
127785,Storewide Offer: Enjoy Up to 70% Off + Bonus Rs.500 Discount,Pepperfry,Sports,"Revamp your home with up to 70% off on stylish and affordable furniture.Enter the code at checkout to receive an extra Rs.500 off when your order exceeds Rs.1,000.Available for all shoppers looking for amazing deals.Check out our website now to find out more and start saving!",,FASHION4U,https://linksredirect.com/?pub_id=203477&url=https://www.pepperfry.com/,live,2026-08-25,2026-09-30,25/08/2026,https://cdn0.cuelinks.com/campaigns/107/original/logo20250811-2184298-1qs9p3m.jpg?1754903940,107,Pepperfry
127786,Score 40-45% Off on Trendy Crocs!,Crocs - DE,Fashion,"Slash 40-45% off your favorite Crocs styles.Prices begin at just Rs. 4,797!This offer is open to everyone.Head to our site and grab your deal now!",,DEAL ACTIVATED ,https://linksredirect.com/?pub_id=203477&url=https://www.crocs.in/buy/40-45-off.html?page=1?&promotion_id=23-07-26-31&promotion_name=40-45,live,2026-08-25,2026-09-30,25/08/2026,https://cdn0.cuelinks.com/campaigns/6715/original/New_Project_-_2024-06-05T182904.119.png?1717592362,6715,Crocs - DE
127787,Step Into Comfort: Get 20-25% Off Crocs!,Crocs - DE,Fashion,"Delight in 20-25% off selected Crocs footwear right now.Your favorite pairs start at only Rs. 1,756!Everyone can take advantage of this amazing offer.Head to our site to discover the discount and shop smart!",,"",https://linksredirect.com/?pub_id=203477&url=https://www.crocs.in/buy/20-25.html?page=1?&promotion_id=14-08-26-41&promotion_name=20-25,live,2026-08-25,2026-09-30,25/08/2026,https://cdn0.cuelinks.com/campaigns/6715/original/New_Project_-_2024-06-05T182904.119.png?1717592362,6715,Crocs - DE
127788,iPhone 17 Pro Max Covers Starting at Just Rs.499,Bewakoof,"Health & Beauty,Services",Snag amazing iPhone 17 Pro Max covers starting at Rs.499.Find an array of stylish and durable designs that fit your vibe.This offer is available for every shopper out there.Explore our website today to unveil all the trendy picks!,,"",https://linksredirect.com/?pub_id=203477&url=https://www.bewakoof.com/iphone-17-pro-max-mobile-covers-cases,live,2026-08-25,2026-11-30,25/08/2026,https://cdn0.cuelinks.com/campaigns/1918/original/New_Project_%2837%29_%281%29.png?1602509750,1918,Bewakoof
127803,Get Up to 70% Off ASICS Shoes & Apparel + Extra 10% Off,Ajio,"Fashion,Travel,Entertainment","Shop ASICS footwear and gear with up to a whopping 70% discount!Extra 10% savings by using our promo code.Available for all customers.Explore the offer on site for more details and snag your favorites.
",,ASICSNORETURN10,https://linksredirect.com/?pub_id=203477&url=https://www.ajio.com/s/upto30percentoff-376746,live,2026-08-25,2026-09-30,25/08/2026,https://cdn0.cuelinks.com/campaigns/9568/original/download_%2886%29.jpg?1738763592,9568,Ajio Gram
127805,Huge Savings on Women's Dresses: Up to 90% Off!,Ajio,"Health & Beauty,Services","Shop women's dresses with discounts reaching 90%!Prices begin at an incredible Rs. 250.Offers are available for every shopper.Check the website to uncover fantastic deals and styles.
",,"",https://linksredirect.com/?pub_id=203477&url=https://ajiogram.ajio.com/c/AG_dresses_200826,live,2026-08-25,2026-09-30,25/08/2026,https://cdn0.cuelinks.com/campaigns/9568/original/download_%2886%29.jpg?1738763592,9568,Ajio Gram
127807,Fashion Alert: Save Big with Up to 75% Off ONLY Brand,Ajio,"Fashion,Entertainment,Health & Beauty,Services",Shop a stunning collection of women's dresses and save up to 90%!Prices begin at an unbelievable Rs. 219.Open to everyone; everyone deserves a good deal.Explore our website today to find fantastic bargains!,,"",https://linksredirect.com/?pub_id=203477&url=https://www.ajio.com/s/min55percentoff-376749,live,2026-08-25,2026-09-30,25/08/2026,https://cdn0.cuelinks.com/campaigns/9568/original/download_%2886%29.jpg?1738763592,9568,Ajio Gram
127812,Up to 65% Off on Rare Rabbit Clothing & Footwear!,Ajio,"Fashion,Entertainment,Health & Beauty,Services","Unleash your style with 65% off on Rare Rabbit fashion!Prices starting as low as Rs. 525.Applicable for all customers.Check out our site for the latest deals and steals!
",,"",https://linksredirect.com/?pub_id=203477&url=https://www.ajio.com/s/min50percentoff-376747,live,2026-08-25,2026-10-31,25/08/2026,https://cdn0.cuelinks.com/campaigns/9568/original/download_%2886%29.jpg?1738763592,9568,Ajio Gram
127816,Hoodies & Sweatshirts for Men from Only Rs.999!,H&M,"Health & Beauty,Services",Discover fashionable men’s hoodies and sweatshirts starting at just Rs.999.Choose comfortable and stylish options perfect for any occasion.Everyone is invited to take advantage of this fantastic offer.Explore latest collection online and elevate your wardrobe!,,"",https://linksredirect.com/?pub_id=203477&url=https://www2.hm.com/en_in/men/shop-by-product/hoodies-sweatshirts.html,live,2026-08-25,2027-03-31,25/08/2026,https://cdn0.cuelinks.com/campaigns/3973/original/HM_logo.png?1685615753,3973,H&M
127818,Grab Women's Hoodies & Sweatshirts Starting at Rs.999!,H&M,"Health & Beauty,Services",Shop stunning women's hoodies and sweatshirts from Rs.999.Find your perfect fit for ultimate comfort and style.This offer is for every fashion lover out there!Head to our site to browse the latest collection and deals.,,"",https://linksredirect.com/?pub_id=203477&url=https://www2.hm.com/en_in/women/shop-by-product/hoodies-sweatshirts.html,live,2026-08-25,2027-05-31,25/08/2026,https://cdn0.cuelinks.com/campaigns/3973/original/HM_logo.png?1685615753,3973,H&M
127849,Baby Skin Care Sale: Up to 60% Off Sunscreens + Bonus 40% Off for New Customers!,Firstcry,Baby & Kids,"Take advantage of up to 60% off baby sunscreen products.Discover top brands like Sebameds, Babyhug, and Tuco kids.Discount amounts may vary between items for maximum value.Enter the coupon code during checkout to claim your discount!",,NEW40CT,https://linksredirect.com/?pub_id=203477&url=https://www.firstcry.com/,live,2026-08-26,2026-10-31,26/08/2026,https://cdn0.cuelinks.com/campaigns/49/original/FC-Logo-big_store_tagline.png?1582718900,49,Firstcry
127860,Massive Savings on Titan Smartwatches: Up to 60% + Extra 10%!,Eden,Travel,"Get ready for amazing savings—up to 60% off on Titan Smartwatches!Enjoy an extra 10% off when you purchase today.Smartwatches starting from Rs. 1,439.Everyone is eligible; visit our site for details!
",,NEW10  ,https://linksredirect.com/?pub_id=203477&url=https://www.titan.co.in/shop/smart?lang=en_IN,live,2026-08-26,2026-09-30,26/08/2026,https://cdn0.cuelinks.com/uploads/images/Placeholder-Campaign.png,21176,Eden
127869,Enjoy 2 Surprise Gifts with Every Purchase Over Rs.4999!,DailyObjects,"Food & Grocery,Entertainment,Services",Unlock 2 amazing mystery gifts when you spend Rs.4999 or more!This offer is available for all shoppers.Place your order to see what you receive!Find offer details on our website today.,,"",https://linksredirect.com/?pub_id=203477&url=https://www.dailyobjects.com/,live,2026-08-26,2026-09-30,26/08/2026,https://cdn0.cuelinks.com/campaigns/229/original/dailyobjects.png?1498647455,229,DailyObjects
127901,"Great Cameras, Greater Discounts: Save Up to 30%!",Vijay Sales,Electronics,"Shop incredible cameras at up to 30% off!Get started with selections from only Rs. 3,599.All shoppers can take advantage of this offer!Explore our website for fantastic deals and updates.",,"",https://linksredirect.com/?pub_id=203477&url=https://www.vijaysales.com/sale/instant-camera,live,2026-08-26,2026-10-15,26/08/2026,https://cdn0.cuelinks.com/campaigns/4164/original/Vijay_sales.png?1597990342,4164,Vijay Sales
127902,Limited Time: Get 1 Free With 2 Bamboo Purchases!,Lets Beco,Home & Kitchen, Receive 1 product on the house with your purchase of 2. Explore our eco-friendly cleaners and detergents. A simple way to go green at home. Shop now and take advantage of this offer! ,,"",https://linksredirect.com/?pub_id=203477&url=https://www.letsbeco.com/?utm_source=Icubeswire&utm_campaign=10674_20260826clbz2ab7awor,live,2026-08-26,2026-09-30,26/08/2026,https://cdn0.cuelinks.com/campaigns/5283/original/logo20250811-880075-5c37g3.jpg?1754903585,5283,Lets Beco
127913,Kaleshi Sale with 20%-25% Off + Fun Freebies!,Soulflower,Health & Beauty, Grab 20 - 25% off storewide! Free gift on any purchase above Rs.999. Get two freebies for orders exceeding Rs.1599! Claim three exciting freebies on orders above Rs.2499. ,,,https://linksredirect.com/?pub_id=203477&url=https://www.soulflower.in/,live,2026-08-26,2026-09-30,26/08/2026,https://cdn0.cuelinks.com/campaigns/3468/original/logo20250811-2184298-87ji4s.jpg?1754903883,3468,Soulflower
127932,Huge Savings! Clean Whey Protein for Rs.500 Less + Extra 5% Off!,TrueBasics,Health & Beauty,"Enjoy a fantastic Rs.500 discount on Clean Whey Protein.Plus, receive an Extra 5% Off your purchase!Prices kick off from just Rs.2,232.This offer is valid for all customers. Visit our site for further details.",,CLEAN5     ,https://linksredirect.com/?pub_id=203477&url=https://www.truebasics.com/sale/clean-whey-protein-isolate,live,2026-08-27,2026-09-30,27/08/2026,https://cdn0.cuelinks.com/campaigns/4095/original/Truebsia.png?1593148651,4095,TrueBasics
127936,"Get the Latest Oppo Reno16c 5G for Rs. 49,999 + Extra 10% Off Using Bank Cards!",Oppo,Mobiles,"Open to all users—Act fast!Secure the innovative Oppo Reno16c 5G today.Starting pre-orders from Rs. 49,999.Claim a 10% discount with bank cards!",,"",https://linksredirect.com/?pub_id=203477&url=https://www.oppo.com/in/product/reno16c-5g.P.P1110157,live,2026-08-27,2026-10-31,27/08/2026,https://cdn0.cuelinks.com/campaigns/4386/original/New_Project_%2812%29_%281%29.png?1620806216,4386,Oppo India
127938,"Dive into High-Tech with the Oppo Reno15 5G—Starting at Rs. 55,999 and Extra Bank Offer!",Oppo,Electronics,"Get your hands on the Oppo Reno15 5G at the best possible prices.Features cutting-edge 12GB RAM and 512GB storage.Available from Rs. 55,999!Claim an extra 10% off, saving up to Rs. 5599 with bank cards!",,"",https://linksredirect.com/?pub_id=203477&url=https://www.oppo.com/in/product/reno15-5g.P.P1110113,live,2026-08-27,2026-10-31,27/08/2026,https://cdn0.cuelinks.com/campaigns/4386/original/New_Project_%2812%29_%281%29.png?1620806216,4386,Oppo India
127939,Elevate Your Tech Game: Oppo K14x 5G Available from Rs. 17999!,Oppo,Mobiles,Shop the Oppo K14x 5G online and unlock fantastic savings.This deal is available for everyone!Price starts at only Rs. 17999.Enjoy an instant bank discount of up to Rs. 1000.,,"",https://linksredirect.com/?pub_id=203477&url=https://www.oppo.com/in/product/k14x-5g.P.P1110127,live,2026-08-27,2026-10-31,27/08/2026,https://cdn0.cuelinks.com/campaigns/4386/original/New_Project_%2812%29_%281%29.png?1620806216,4386,Oppo India
127942,"Experience Next-Level Connectivity with OPPO A6x 5G - Only Rs. 18,999!",Oppo,Electronics,"Grab the OPPO A6x smartphone featuring top-tier specs.Starting at only Rs. 18,999!Available to all customers seeking innovation.Enjoy payments of Rs. 6,333/mo. with zero-cost EMI.",,"",https://linksredirect.com/?pub_id=203477&url=https://www.oppo.com/in/product/a6x-5g.P.P1110110,live,2026-08-27,2026-10-31,27/08/2026,https://cdn0.cuelinks.com/campaigns/4386/original/New_Project_%2812%29_%281%29.png?1620806216,4386,Oppo India
127944,Save Big on Lipsticks: Up to 70% Off + Bonus 15% Discount!,Nykaa,Health & Beauty,"Featuring premium brands like Charlotte Tilbury, M.A.C Cosmetics, and Lakme.Enjoy an extra 15% Off on purchases of Rs. 299 and up.Make sure to apply the coupon code for benefits.Limited stock – act fast to secure your favorites!",, NEW15,https://linksredirect.com/?pub_id=203477&url=https://www.nykaa.com/makeup/lips/lipstick/c/249?page_no=1&sort=discount,live,2026-08-27,2026-12-31,27/08/2026,https://cdn0.cuelinks.com/uploads/images/Placeholder-Campaign.png,64924,Nykaa
127945,Beauty Bonanza: Up to 60% Off + Enjoy an Extra 15% Discount!,Nykaa,"Food & Grocery,Entertainment,Services",Shop a fabulous selection of makeup: from foundations to blushes and eyeliners!This incredible deal is for everyone!Don’t forget to use the coupon code for an extra 15% Off up to Rs.300 on Rs. 299+ orders.Act fast—Claim Your Savings!,,  NEW15,https://linksredirect.com/?pub_id=203477&url=https://www.nykaa.com/sp/makeup-sale-page/makeup-sale,live,2026-08-27,2026-12-31,27/08/2026,https://cdn0.cuelinks.com/uploads/images/Placeholder-Campaign.png,64924,Nykaa
127949,Unmissable Offer: Women’s Bags & Accessories Up to 60% Off + Extra 10% Off with Code!,Lavieworld,Fashion,"Shop without a minimum amount—every piece counts!Find fashionable hand bags, delightful perfumes, and moreUse the coupon code for an extra 10% savingsDon’t miss out—grab your picks today!",,TDMF10,https://linksredirect.com/?pub_id=203477&url=https://www.lavieworld.com/,live,2026-08-27,2026-12-31,27/08/2026,https://cdn0.cuelinks.com/campaigns/58001/original/Screenshot_2026-06-23_171206.jpg?1782214944,58001,Lavieworld
127965,Save 10% Instantly on Yoga Bar Proteins – No Minimum Purchase Needed!,HealthKart,Health & Beauty,Find amazing deals on Yoga proteins available online.Use the coupon code to receive an extra 10% off your purchase.Shop without limits—no minimum order amount!Order your favorites now before they're gone!,,YOGA10,https://linksredirect.com/?pub_id=203477&url=https://www.healthkart.com/brand/yogabars?navKey=BR-1699,live,2026-08-27,2026-10-31,27/08/2026,https://cdn0.cuelinks.com/campaigns/847/original/logo20250811-2184298-1hhpoyh.jpg?1754903784,847,HealthKart
127966,"Watches, Makeup & Perfumes at Up to 80% Discounts!",Flipkart,"Flowers & Gifts,Services,Travel","Shop selection of stylish watches, gorgeous makeup, and enticing perfumes at up to 80% off.Everyone can take advantage of this spectacular offer.Explore a wide variety of products at amazing prices.Visit the site to snag your favorites today!",,"",https://linksredirect.com/?pub_id=203477&url=https://www.flipkart.com/hyperlocal/hloc/qjbu/pr?sid=hloc%2Fmc8y%2Fqjbu&marketplace=HYPERLOCAL&param=872221233331&BU=Minutes&pageUID=1787826601156,live,2026-08-27,2026-09-30,27/08/2026,https://cdn0.cuelinks.com/campaigns/1/original/Flipkart_store_logo.jpeg?1716525370,1,Flipkart
127983,Flash Sale: Up to 60% Off on Lingerie & Comfy Sleepwear!,victoriassecret,"Food & Grocery,Entertainment,Services","Slash your spend with 60% off on sleepwear and lingerie!Shop popular picks from only Rs.520.Available for all customers—get in on this!Check out the collection and grab your savings!
",,DEAL ACTIVATED,https://linksredirect.com/?pub_id=203477&url=https://www.victoriassecret.in/vs/all-sale-2,live,2026-08-27,2026-09-30,27/08/2026,https://cdn0.cuelinks.com/campaigns/5411/original/logo20250811-2184298-15bmj9m.jpg?1754903913,5411,victoriassecret
127986,Limited Time: Women's Perfumes at 20% Off Just for You!,victoriassecret,Fashion,"Save 20% on a stunning selection of women’s perfumes!Prices kick off at Rs. 4,399.Available to all shoppers without restrictions!Check out our site and shop your scent now!",,"",https://linksredirect.com/?pub_id=203477&url=https://www.victoriassecret.in/vs/beauty/women-perfumes,live,2026-08-27,2026-09-30,27/08/2026,https://cdn0.cuelinks.com/campaigns/5411/original/logo20250811-2184298-15bmj9m.jpg?1754903913,5411,victoriassecret
127991,Pay Day Sale: Up to 50% Off + Extra 15% Off Storewide + Extra Rs.100 Off!,Pepe Jeans,"Fashion,Entertainment","Enjoy savings of up to 50% on select items.Plus, grab an additional 15% off your full purchase.All customers can take advantage of this deal.Check out site to discover more and shop!


",,PEPE15   ,https://linksredirect.com/?pub_id=203477&url=https://www.pepejeans.in/,live,2026-08-27,2026-09-30,27/08/2026,https://cdn0.cuelinks.com/campaigns/6205/original/New_Project_-_2024-02-28T115304.944.png?1709101402,6205,Pepe Jeans
127993,Gritzo Super Champ Sale: Snag Up to 40% Off + Extra Rs.100 + 5% on Future Purchases,Gritzo,Baby & Kids,"Enjoy up to 40% off on Gritzo Super Champ products.Score an additional Rs.100 off your purchase.Earn 5% Gritzo Cash with every order.This exclusive offer is for everyone—head to our website to learn more!
",,CHAMP,https://linksredirect.com/?pub_id=203477&url=https://www.gritzo.com/,live,2026-08-27,2026-09-30,27/08/2026,https://cdn0.cuelinks.com/campaigns/5061/original/logo20250811-2181357-191mris.jpg?1754903697,5061,Gritzo
127999,Grab Your Savings: Up to 25% Off + Freebies Await!,Dot & Key,"Flowers & Gifts,Services",Enjoy discounts of up to 25% on your skincare essentials.Get fantastic freebies with each order.This offer is open to all—join in!Check out our website for full details and shop now!,,DEAL ACTIVATED    ,https://linksredirect.com/?pub_id=203477&url=https://www.dotandkey.com/,live,2026-08-27,2026-10-01,27/08/2026,https://cdn0.cuelinks.com/campaigns/4879/original/New_Project_%2831%29.png?1662470039,4879,Dot & Key
128002,Grab Active Noise Cancellation Gear – Save Up to 70%!,Gonoise,"Gaming,Sports,Travel","Up to 70% off on Active Noise Cancellation products!Starting price is just Rs.1599.This fantastic deal is for every shopper.Visit our site to catch the latest offers and details.
",,"",https://linksredirect.com/?pub_id=203477&url=https://www.gonoise.com/collections/active-noise-cancellation,live,2026-08-27,2026-12-31,27/08/2026,https://cdn0.cuelinks.com/campaigns/3278/original/NoiseLogo-01_%281%29.png?1713530556,3278,Gonoise
128004,LuvLap's Mega Sale is Here | Save Up to 50% + Additional 5% Off Code,Luvlap,Baby & Kids,Enjoy a massive up to 50% discount on all baby care essentials.Apply a coupon for an extra 5% off your order.Shop our wide range of trusted baby products.Take action now – deals like this won't stick around!,, LUVFEST05,https://linksredirect.com/?pub_id=203477&url=https://www.luvlap.com/?click_id=6a90398b2f9b6b53da22980b&utm_campaign=6a90398b2f9b6b53da22980b&utm_medium=cps&utm_source=affiliate,live,2026-08-27,2026-09-30,27/08/2026,https://cdn0.cuelinks.com/campaigns/56288/original/channels4_profile.jpg?1776774659,56288,LuvLap
128005, Get GPS Smartwatches at Up to 40% Off + Rs.500 Off & Bank Discount!,Gonoise,Travel,"Get ready for adventure with up to 40% off GPS smartwatches.Claim an extra Rs.500 off with eligible bank discounts.Shop starting from just Rs.4,999.Available for all customers! Visit our site for details.",,SAVE500  ,https://linksredirect.com/?pub_id=203477&url=https://www.gonoise.com/collections/gps-smartwatches,live,2026-08-27,2027-02-28,27/08/2026,https://cdn0.cuelinks.com/campaigns/3278/original/NoiseLogo-01_%281%29.png?1713530556,3278,Gonoise
128026,Activewear Deals For Women – Save Up to 85%!,Tatacliq,Entertainment,"Savings on trendy women’s activewear!Prices start as low as Rs. 244!No restrictions – accessible for everyone!Shop the latest activewear discounts now!
",,"",https://linksredirect.com/?pub_id=203477&url=https://www.tatacliq.com/c-msh2110109?&icid2=nav:regu:knav:m2110109:mulb:best:11:R1:clp:bx:010,live,2026-08-28,2026-09-30,28/08/2026,https://cdn0.cuelinks.com/uploads/images/Placeholder-Campaign.png,37544,Tatacliq
128028,Save 40% on Kaspersky Plus! Plans Starting at Only $589!,Eden,Software,"Get 40% discount on Kaspersky Plus!Price starts at $589!Available to all users without limitations!Check out site to claim this awesome offer!

",,"",https://linksredirect.com/?pub_id=203477&url=https://www.kaspersky.co.in/plus,live,2026-08-28,2026-09-30,28/08/2026,https://cdn0.cuelinks.com/uploads/images/Placeholder-Campaign.png,21176,Eden
128051,"Purchase 2 SEA LIFE Bangkok Tickets, Get 1 Free!",Klook,Travel,"Free ticket when you purchase 2!Grab this unbeatable offer for just $3.65.For everyone—adventure awaits!Head to our website for details and to claim this deal!
",,"",https://linksredirect.com/?pub_id=203477&url=https://www.klook.com/activity/357-sea-life-bangkok-ocean-world-bangkok/,live,2026-08-28,2026-09-30,28/08/2026,https://cdn0.cuelinks.com/campaigns/3553/original/New_Project_-_2025-05-29T172428.907.png?1748519686,3553,Klook
